time,sample,well,row,col,strain,mol_ID,mol_conc,replicate,OD
25,76,16,2,4,W,3-HP,100,2,0.141
25,76,17,2,5,W,3-HP,40,2,0.141
25,76,18,2,6,W,3-HP,20,2,0.142
25,76,19,2,7,medium,None,0,2,0.142
25,76,20,2,8,W,LA,300,2,0.142
25,76,21,2,9,W,LA,200,2,0.145
25,76,22,2,10,W,LA,100,2,0.141
25,76,23,2,11,W,LA,40,2,0.147
25,76,24,2,12,W,LA,20,2,0.146
25,76,25,3,1,W,None,0,3,0.141
25,76,26,3,2,W,3-HP,300,3,0.138
25,76,27,3,3,W,3-HP,200,3,0.145
25,76,28,3,4,W,3-HP,100,3,0.152
25,76,29,3,5,W,3-HP,40,3,0.138
25,76,30,3,6,W,3-HP,20,3,0.138
25,76,31,3,7,medium,None,0,3,0.138
25,76,32,3,8,W,LA,300,3,0.143
25,76,33,3,9,W,LA,200,3,0.148
25,76,34,3,10,W,LA,100,3,0.14
25,76,35,3,11,W,LA,40,3,0.148
25,76,36,3,12,W,LA,20,3,0.153
25,76,37,4,1,W,None,0,4,0.147
25,76,38,4,2,W,3-HP,300,4,0.146
25,76,39,4,3,W,3-HP,200,4,0.14
25,76,40,4,4,W,3-HP,100,4,0.14
25,76,41,4,5,W,3-HP,40,4,0.138
25,76,42,4,6,W,3-HP,20,4,0.144
25,76,43,4,7,medium,None,0,4,0.161
25,76,44,4,8,W,LA,300,4,0.134
25,76,45,4,9,W,LA,200,4,0.142
25,76,46,4,10,W,LA,100,4,0.129
25,76,47,4,11,W,LA,40,4,0.132
25,76,48,4,12,W,LA,20,4,0.151
25,76,49,5,1,MG1655,None,0,1,0.727
25,76,50,5,2,MG1655,3-HP,300,1,0.141
25,76,51,5,3,MG1655,3-HP,200,1,0.142
25,76,52,5,4,MG1655,3-HP,100,1,0.153
25,76,53,5,5,MG1655,3-HP,40,1,0.139
25,76,54,5,6,MG1655,3-HP,20,1,0.158
25,76,55,5,7,medium,3-HP,300,1,0.141
25,76,56,5,8,MG1655,LA,300,1,0.145
25,76,57,5,9,MG1655,LA,200,1,0.146
25,76,58,5,10,MG1655,LA,100,1,0.139
25,76,59,5,11,MG1655,LA,40,1,0.142
25,76,60,5,12,MG1655,LA,20,1,0.397
25,76,61,6,1,MG1655,None,0,2,0.723
25,76,62,6,2,MG1655,3-HP,300,2,0.138
25,76,63,6,3,MG1655,3-HP,200,2,0.142
25,76,64,6,4,MG1655,3-HP,100,2,0.143
25,76,65,6,5,MG1655,3-HP,40,2,0.148
25,76,66,6,6,MG1655,3-HP,20,2,0.303
25,76,67,6,7,medium,3-HP,300,2,0.134
25,76,68,6,8,MG1655,LA,300,2,0.154
25,76,69,6,9,MG1655,LA,200,2,0.142
25,76,70,6,10,MG1655,LA,100,2,0.14
25,76,71,6,11,MG1655,LA,40,2,0.146
25,76,72,6,12,MG1655,LA,20,2,0.387
25,76,73,7,1,MG1655,None,0,3,0.731
25,76,74,7,2,MG1655,3-HP,300,3,0.143
25,76,75,7,3,MG1655,3-HP,200,3,0.144
25,76,76,7,4,MG1655,3-HP,100,3,0.147
25,76,77,7,5,MG1655,3-HP,40,3,0.153
25,76,78,7,6,MG1655,3-HP,20,3,0.368
25,76,79,7,7,medium,3-HP,300,3,0.15
25,76,80,7,8,MG1655,LA,300,3,0.136
25,76,81,7,9,MG1655,LA,200,3,0.145
25,76,82,7,10,MG1655,LA,100,3,0.141
25,76,83,7,11,MG1655,LA,40,3,0.144
25,76,84,7,12,MG1655,LA,20,3,0.392
25,76,85,8,1,MG1655,None,0,4,0.741
25,76,86,8,2,MG1655,3-HP,300,4,0.148
25,76,87,8,3,MG1655,3-HP,200,4,0.137
25,76,88,8,4,MG1655,3-HP,100,4,0.144
25,76,89,8,5,MG1655,3-HP,40,4,0.15
25,76,90,8,6,MG1655,3-HP,20,4,0.367
25,76,91,8,7,medium,3-HP,300,4,0.144
25,76,92,8,8,MG1655,LA,300,4,0.149
25,76,93,8,9,MG1655,LA,200,4,0.147
25,76,94,8,10,MG1655,LA,100,4,0.137
25,76,95,8,11,MG1655,LA,40,4,0.143
25,76,96,8,12,MG1655,LA,20,4,0.197
25.3333333333333,77,1,1,1,W,None,0,1,0.14
25.3333333333333,77,2,1,2,W,3-HP,300,1,0.138
25.3333333333333,77,3,1,3,W,3-HP,200,1,0.154
25.3333333333333,77,4,1,4,W,3-HP,100,1,0.159
25.3333333333333,77,5,1,5,W,3-HP,40,1,0.143
25.3333333333333,77,6,1,6,W,3-HP,20,1,0.142
25.3333333333333,77,7,1,7,medium,None,0,1,0.147
25.3333333333333,77,8,1,8,W,LA,300,1,0.14
25.3333333333333,77,9,1,9,W,LA,200,1,0.138
25.3333333333333,77,10,1,10,W,LA,100,1,0.321
25.3333333333333,77,11,1,11,W,LA,40,1,0.145
25.3333333333333,77,12,1,12,W,LA,20,1,0.143
25.3333333333333,77,13,2,1,W,None,0,2,0.147
25.3333333333333,77,14,2,2,W,3-HP,300,2,0.138
25.3333333333333,77,15,2,3,W,3-HP,200,2,0.144
25.3333333333333,77,16,2,4,W,3-HP,100,2,0.141
25.3333333333333,77,17,2,5,W,3-HP,40,2,0.141
25.3333333333333,77,18,2,6,W,3-HP,20,2,0.142
25.3333333333333,77,19,2,7,medium,None,0,2,0.142
25.3333333333333,77,20,2,8,W,LA,300,2,0.142
25.3333333333333,77,21,2,9,W,LA,200,2,0.145
25.3333333333333,77,22,2,10,W,LA,100,2,0.141
25.3333333333333,77,23,2,11,W,LA,40,2,0.148
25.3333333333333,77,24,2,12,W,LA,20,2,0.145
25.3333333333333,77,25,3,1,W,None,0,3,0.14
25.3333333333333,77,26,3,2,W,3-HP,300,3,0.138
25.3333333333333,77,27,3,3,W,3-HP,200,3,0.145
25.3333333333333,77,28,3,4,W,3-HP,100,3,0.151
25.3333333333333,77,29,3,5,W,3-HP,40,3,0.138
25.3333333333333,77,30,3,6,W,3-HP,20,3,0.139
25.3333333333333,77,31,3,7,medium,None,0,3,0.138
25.3333333333333,77,32,3,8,W,LA,300,3,0.143
25.3333333333333,77,33,3,9,W,LA,200,3,0.148
25.3333333333333,77,34,3,10,W,LA,100,3,0.14
25.3333333333333,77,35,3,11,W,LA,40,3,0.148
25.3333333333333,77,36,3,12,W,LA,20,3,0.153
25.3333333333333,77,37,4,1,W,None,0,4,0.147
25.3333333333333,77,38,4,2,W,3-HP,300,4,0.146
25.3333333333333,77,39,4,3,W,3-HP,200,4,0.14
25.3333333333333,77,40,4,4,W,3-HP,100,4,0.14
25.3333333333333,77,41,4,5,W,3-HP,40,4,0.138
25.3333333333333,77,42,4,6,W,3-HP,20,4,0.144
25.3333333333333,77,43,4,7,medium,None,0,4,0.161
25.3333333333333,77,44,4,8,W,LA,300,4,0.134
25.3333333333333,77,45,4,9,W,LA,200,4,0.141
25.3333333333333,77,46,4,10,W,LA,100,4,0.129
25.3333333333333,77,47,4,11,W,LA,40,4,0.132
25.3333333333333,77,48,4,12,W,LA,20,4,0.151
25.3333333333333,77,49,5,1,MG1655,None,0,1,0.731
25.3333333333333,77,50,5,2,MG1655,3-HP,300,1,0.141
25.3333333333333,77,51,5,3,MG1655,3-HP,200,1,0.142
25.3333333333333,77,52,5,4,MG1655,3-HP,100,1,0.153
25.3333333333333,77,53,5,5,MG1655,3-HP,40,1,0.139
25.3333333333333,77,54,5,6,MG1655,3-HP,20,1,0.16
25.3333333333333,77,55,5,7,medium,3-HP,300,1,0.141
25.3333333333333,77,56,5,8,MG1655,LA,300,1,0.145
25.3333333333333,77,57,5,9,MG1655,LA,200,1,0.146
25.3333333333333,77,58,5,10,MG1655,LA,100,1,0.139
25.3333333333333,77,59,5,11,MG1655,LA,40,1,0.142
25.3333333333333,77,60,5,12,MG1655,LA,20,1,0.397
25.3333333333333,77,61,6,1,MG1655,None,0,2,0.724
25.3333333333333,77,62,6,2,MG1655,3-HP,300,2,0.137
25.3333333333333,77,63,6,3,MG1655,3-HP,200,2,0.142
25.3333333333333,77,64,6,4,MG1655,3-HP,100,2,0.143
25.3333333333333,77,65,6,5,MG1655,3-HP,40,2,0.148
25.3333333333333,77,66,6,6,MG1655,3-HP,20,2,0.304
25.3333333333333,77,67,6,7,medium,3-HP,300,2,0.134
25.3333333333333,77,68,6,8,MG1655,LA,300,2,0.154
25.3333333333333,77,69,6,9,MG1655,LA,200,2,0.142
25.3333333333333,77,70,6,10,MG1655,LA,100,2,0.139
25.3333333333333,77,71,6,11,MG1655,LA,40,2,0.146
25.3333333333333,77,72,6,12,MG1655,LA,20,2,0.383
25.3333333333333,77,73,7,1,MG1655,None,0,3,0.733
25.3333333333333,77,74,7,2,MG1655,3-HP,300,3,0.143
25.3333333333333,77,75,7,3,MG1655,3-HP,200,3,0.144
25.3333333333333,77,76,7,4,MG1655,3-HP,100,3,0.147
25.3333333333333,77,77,7,5,MG1655,3-HP,40,3,0.153
25.3333333333333,77,78,7,6,MG1655,3-HP,20,3,0.37
25.3333333333333,77,79,7,7,medium,3-HP,300,3,0.15
25.3333333333333,77,80,7,8,MG1655,LA,300,3,0.136
25.3333333333333,77,81,7,9,MG1655,LA,200,3,0.145
25.3333333333333,77,82,7,10,MG1655,LA,100,3,0.141
25.3333333333333,77,83,7,11,MG1655,LA,40,3,0.144
25.3333333333333,77,84,7,12,MG1655,LA,20,3,0.391
25.3333333333333,77,85,8,1,MG1655,None,0,4,0.743
25.3333333333333,77,86,8,2,MG1655,3-HP,300,4,0.148
25.3333333333333,77,87,8,3,MG1655,3-HP,200,4,0.137
25.3333333333333,77,88,8,4,MG1655,3-HP,100,4,0.144
25.3333333333333,77,89,8,5,MG1655,3-HP,40,4,0.15
25.3333333333333,77,90,8,6,MG1655,3-HP,20,4,0.367
25.3333333333333,77,91,8,7,medium,3-HP,300,4,0.145
25.3333333333333,77,92,8,8,MG1655,LA,300,4,0.149
25.3333333333333,77,93,8,9,MG1655,LA,200,4,0.146
25.3333333333333,77,94,8,10,MG1655,LA,100,4,0.137
25.3333333333333,77,95,8,11,MG1655,LA,40,4,0.143
25.3333333333333,77,96,8,12,MG1655,LA,20,4,0.204
25.6666666666667,78,1,1,1,W,None,0,1,0.14
25.6666666666667,78,2,1,2,W,3-HP,300,1,0.137
25.6666666666667,78,3,1,3,W,3-HP,200,1,0.153
25.6666666666667,78,4,1,4,W,3-HP,100,1,0.159
25.6666666666667,78,5,1,5,W,3-HP,40,1,0.143
25.6666666666667,78,6,1,6,W,3-HP,20,1,0.142
25.6666666666667,78,7,1,7,medium,None,0,1,0.147
25.6666666666667,78,8,1,8,W,LA,300,1,0.14
25.6666666666667,78,9,1,9,W,LA,200,1,0.137
25.6666666666667,78,10,1,10,W,LA,100,1,0.325
25.6666666666667,78,11,1,11,W,LA,40,1,0.145
25.6666666666667,78,12,1,12,W,LA,20,1,0.143
25.6666666666667,78,13,2,1,W,None,0,2,0.147
25.6666666666667,78,14,2,2,W,3-HP,300,2,0.138
25.6666666666667,78,15,2,3,W,3-HP,200,2,0.144
25.6666666666667,78,16,2,4,W,3-HP,100,2,0.141
25.6666666666667,78,17,2,5,W,3-HP,40,2,0.14
25.6666666666667,78,18,2,6,W,3-HP,20,2,0.142
25.6666666666667,78,19,2,7,medium,None,0,2,0.142
25.6666666666667,78,20,2,8,W,LA,300,2,0.142
25.6666666666667,78,21,2,9,W,LA,200,2,0.145
25.6666666666667,78,22,2,10,W,LA,100,2,0.14
25.6666666666667,78,23,2,11,W,LA,40,2,0.147
25.6666666666667,78,24,2,12,W,LA,20,2,0.145
25.6666666666667,78,25,3,1,W,None,0,3,0.14
25.6666666666667,78,26,3,2,W,3-HP,300,3,0.137
25.6666666666667,78,27,3,3,W,3-HP,200,3,0.145
25.6666666666667,78,28,3,4,W,3-HP,100,3,0.151
25.6666666666667,78,29,3,5,W,3-HP,40,3,0.138
25.6666666666667,78,30,3,6,W,3-HP,20,3,0.138
25.6666666666667,78,31,3,7,medium,None,0,3,0.138
25.6666666666667,78,32,3,8,W,LA,300,3,0.143
25.6666666666667,78,33,3,9,W,LA,200,3,0.148
25.6666666666667,78,34,3,10,W,LA,100,3,0.14
25.6666666666667,78,35,3,11,W,LA,40,3,0.148
25.6666666666667,78,36,3,12,W,LA,20,3,0.152
25.6666666666667,78,37,4,1,W,None,0,4,0.147
25.6666666666667,78,38,4,2,W,3-HP,300,4,0.146
25.6666666666667,78,39,4,3,W,3-HP,200,4,0.141
25.6666666666667,78,40,4,4,W,3-HP,100,4,0.14
25.6666666666667,78,41,4,5,W,3-HP,40,4,0.138
25.6666666666667,78,42,4,6,W,3-HP,20,4,0.144
25.6666666666667,78,43,4,7,medium,None,0,4,0.16
25.6666666666667,78,44,4,8,W,LA,300,4,0.134
25.6666666666667,78,45,4,9,W,LA,200,4,0.141
25.6666666666667,78,46,4,10,W,LA,100,4,0.13
25.6666666666667,78,47,4,11,W,LA,40,4,0.132
25.6666666666667,78,48,4,12,W,LA,20,4,0.151
25.6666666666667,78,49,5,1,MG1655,None,0,1,0.731
25.6666666666667,78,50,5,2,MG1655,3-HP,300,1,0.141
25.6666666666667,78,51,5,3,MG1655,3-HP,200,1,0.142
25.6666666666667,78,52,5,4,MG1655,3-HP,100,1,0.153
25.6666666666667,78,53,5,5,MG1655,3-HP,40,1,0.139
25.6666666666667,78,54,5,6,MG1655,3-HP,20,1,0.161
25.6666666666667,78,55,5,7,medium,3-HP,300,1,0.141
25.6666666666667,78,56,5,8,MG1655,LA,300,1,0.144
25.6666666666667,78,57,5,9,MG1655,LA,200,1,0.145
25.6666666666667,78,58,5,10,MG1655,LA,100,1,0.139
25.6666666666667,78,59,5,11,MG1655,LA,40,1,0.142
25.6666666666667,78,60,5,12,MG1655,LA,20,1,0.402
25.6666666666667,78,61,6,1,MG1655,None,0,2,0.726
25.6666666666667,78,62,6,2,MG1655,3-HP,300,2,0.138
25.6666666666667,78,63,6,3,MG1655,3-HP,200,2,0.142
25.6666666666667,78,64,6,4,MG1655,3-HP,100,2,0.143
25.6666666666667,78,65,6,5,MG1655,3-HP,40,2,0.147
25.6666666666667,78,66,6,6,MG1655,3-HP,20,2,0.304
25.6666666666667,78,67,6,7,medium,3-HP,300,2,0.134
25.6666666666667,78,68,6,8,MG1655,LA,300,2,0.154
25.6666666666667,78,69,6,9,MG1655,LA,200,2,0.142
25.6666666666667,78,70,6,10,MG1655,LA,100,2,0.14
25.6666666666667,78,71,6,11,MG1655,LA,40,2,0.146
25.6666666666667,78,72,6,12,MG1655,LA,20,2,0.385
25.6666666666667,78,73,7,1,MG1655,None,0,3,0.735
25.6666666666667,78,74,7,2,MG1655,3-HP,300,3,0.143
25.6666666666667,78,75,7,3,MG1655,3-HP,200,3,0.144
25.6666666666667,78,76,7,4,MG1655,3-HP,100,3,0.148
25.6666666666667,78,77,7,5,MG1655,3-HP,40,3,0.153
25.6666666666667,78,78,7,6,MG1655,3-HP,20,3,0.37
25.6666666666667,78,79,7,7,medium,3-HP,300,3,0.15
25.6666666666667,78,80,7,8,MG1655,LA,300,3,0.136
25.6666666666667,78,81,7,9,MG1655,LA,200,3,0.145
25.6666666666667,78,82,7,10,MG1655,LA,100,3,0.141
25.6666666666667,78,83,7,11,MG1655,LA,40,3,0.143
25.6666666666667,78,84,7,12,MG1655,LA,20,3,0.392
25.6666666666667,78,85,8,1,MG1655,None,0,4,0.747
25.6666666666667,78,86,8,2,MG1655,3-HP,300,4,0.148
25.6666666666667,78,87,8,3,MG1655,3-HP,200,4,0.137
25.6666666666667,78,88,8,4,MG1655,3-HP,100,4,0.144
25.6666666666667,78,89,8,5,MG1655,3-HP,40,4,0.15
25.6666666666667,78,90,8,6,MG1655,3-HP,20,4,0.367
25.6666666666667,78,91,8,7,medium,3-HP,300,4,0.144
25.6666666666667,78,92,8,8,MG1655,LA,300,4,0.149
25.6666666666667,78,93,8,9,MG1655,LA,200,4,0.146
25.6666666666667,78,94,8,10,MG1655,LA,100,4,0.137
25.6666666666667,78,95,8,11,MG1655,LA,40,4,0.143
25.6666666666667,78,96,8,12,MG1655,LA,20,4,0.213
26,79,1,1,1,W,None,0,1,0.14
26,79,2,1,2,W,3-HP,300,1,0.138
26,79,3,1,3,W,3-HP,200,1,0.153
26,79,4,1,4,W,3-HP,100,1,0.159
26,79,5,1,5,W,3-HP,40,1,0.143
26,79,6,1,6,W,3-HP,20,1,0.142
26,79,7,1,7,medium,None,0,1,0.147
26,79,8,1,8,W,LA,300,1,0.14
26,79,9,1,9,W,LA,200,1,0.138
26,79,10,1,10,W,LA,100,1,0.322
26,79,11,1,11,W,LA,40,1,0.145
26,79,12,1,12,W,LA,20,1,0.143
26,79,13,2,1,W,None,0,2,0.148
26,79,14,2,2,W,3-HP,300,2,0.138
26,79,15,2,3,W,3-HP,200,2,0.144
26,79,16,2,4,W,3-HP,100,2,0.141
26,79,17,2,5,W,3-HP,40,2,0.14
26,79,18,2,6,W,3-HP,20,2,0.142
26,79,19,2,7,medium,None,0,2,0.142
26,79,20,2,8,W,LA,300,2,0.142
26,79,21,2,9,W,LA,200,2,0.145
26,79,22,2,10,W,LA,100,2,0.14
26,79,23,2,11,W,LA,40,2,0.148
26,79,24,2,12,W,LA,20,2,0.145
26,79,25,3,1,W,None,0,3,0.14
26,79,26,3,2,W,3-HP,300,3,0.138
26,79,27,3,3,W,3-HP,200,3,0.145
26,79,28,3,4,W,3-HP,100,3,0.151
26,79,29,3,5,W,3-HP,40,3,0.138
26,79,30,3,6,W,3-HP,20,3,0.139
26,79,31,3,7,medium,None,0,3,0.138
26,79,32,3,8,W,LA,300,3,0.143
26,79,33,3,9,W,LA,200,3,0.148
26,79,34,3,10,W,LA,100,3,0.14
26,79,35,3,11,W,LA,40,3,0.148
26,79,36,3,12,W,LA,20,3,0.153
26,79,37,4,1,W,None,0,4,0.147
26,79,38,4,2,W,3-HP,300,4,0.146
26,79,39,4,3,W,3-HP,200,4,0.14
26,79,40,4,4,W,3-HP,100,4,0.14
26,79,41,4,5,W,3-HP,40,4,0.138
26,79,42,4,6,W,3-HP,20,4,0.144
26,79,43,4,7,medium,None,0,4,0.16
26,79,44,4,8,W,LA,300,4,0.134
26,79,45,4,9,W,LA,200,4,0.141
26,79,46,4,10,W,LA,100,4,0.129
26,79,47,4,11,W,LA,40,4,0.132
26,79,48,4,12,W,LA,20,4,0.151
26,79,49,5,1,MG1655,None,0,1,0.734
26,79,50,5,2,MG1655,3-HP,300,1,0.141
26,79,51,5,3,MG1655,3-HP,200,1,0.142
26,79,52,5,4,MG1655,3-HP,100,1,0.153
26,79,53,5,5,MG1655,3-HP,40,1,0.139
26,79,54,5,6,MG1655,3-HP,20,1,0.16
26,79,55,5,7,medium,3-HP,300,1,0.141
26,79,56,5,8,MG1655,LA,300,1,0.144
26,79,57,5,9,MG1655,LA,200,1,0.146
26,79,58,5,10,MG1655,LA,100,1,0.139
26,79,59,5,11,MG1655,LA,40,1,0.142
26,79,60,5,12,MG1655,LA,20,1,0.4
26,79,61,6,1,MG1655,None,0,2,0.727
26,79,62,6,2,MG1655,3-HP,300,2,0.138
26,79,63,6,3,MG1655,3-HP,200,2,0.142
26,79,64,6,4,MG1655,3-HP,100,2,0.143
26,79,65,6,5,MG1655,3-HP,40,2,0.148
26,79,66,6,6,MG1655,3-HP,20,2,0.304
26,79,67,6,7,medium,3-HP,300,2,0.135
26,79,68,6,8,MG1655,LA,300,2,0.154
26,79,69,6,9,MG1655,LA,200,2,0.142
26,79,70,6,10,MG1655,LA,100,2,0.14
26,79,71,6,11,MG1655,LA,40,2,0.145
26,79,72,6,12,MG1655,LA,20,2,0.384
26,79,73,7,1,MG1655,None,0,3,0.738
26,79,74,7,2,MG1655,3-HP,300,3,0.143
26,79,75,7,3,MG1655,3-HP,200,3,0.144
26,79,76,7,4,MG1655,3-HP,100,3,0.148
26,79,77,7,5,MG1655,3-HP,40,3,0.152
26,79,78,7,6,MG1655,3-HP,20,3,0.366
26,79,79,7,7,medium,3-HP,300,3,0.15
26,79,80,7,8,MG1655,LA,300,3,0.136
26,79,81,7,9,MG1655,LA,200,3,0.145
26,79,82,7,10,MG1655,LA,100,3,0.141
26,79,83,7,11,MG1655,LA,40,3,0.143
26,79,84,7,12,MG1655,LA,20,3,0.392
26,79,85,8,1,MG1655,None,0,4,0.747
26,79,86,8,2,MG1655,3-HP,300,4,0.148
26,79,87,8,3,MG1655,3-HP,200,4,0.137
26,79,88,8,4,MG1655,3-HP,100,4,0.144
26,79,89,8,5,MG1655,3-HP,40,4,0.15
26,79,90,8,6,MG1655,3-HP,20,4,0.365
26,79,91,8,7,medium,3-HP,300,4,0.145
26,79,92,8,8,MG1655,LA,300,4,0.149
26,79,93,8,9,MG1655,LA,200,4,0.146
26,79,94,8,10,MG1655,LA,100,4,0.137
26,79,95,8,11,MG1655,LA,40,4,0.143
26,79,96,8,12,MG1655,LA,20,4,0.223
26.3333333333333,80,1,1,1,W,None,0,1,0.14
26.3333333333333,80,2,1,2,W,3-HP,300,1,0.138
26.3333333333333,80,3,1,3,W,3-HP,200,1,0.153
26.3333333333333,80,4,1,4,W,3-HP,100,1,0.159
26.3333333333333,80,5,1,5,W,3-HP,40,1,0.143
26.3333333333333,80,6,1,6,W,3-HP,20,1,0.142
26.3333333333333,80,7,1,7,medium,None,0,1,0.147
26.3333333333333,80,8,1,8,W,LA,300,1,0.14
26.3333333333333,80,9,1,9,W,LA,200,1,0.138
26.3333333333333,80,10,1,10,W,LA,100,1,0.322
26.3333333333333,80,11,1,11,W,LA,40,1,0.145
26.3333333333333,80,12,1,12,W,LA,20,1,0.143
26.3333333333333,80,13,2,1,W,None,0,2,0.148
26.3333333333333,80,14,2,2,W,3-HP,300,2,0.138
26.3333333333333,80,15,2,3,W,3-HP,200,2,0.144
26.3333333333333,80,16,2,4,W,3-HP,100,2,0.141
26.3333333333333,80,17,2,5,W,3-HP,40,2,0.14
26.3333333333333,80,18,2,6,W,3-HP,20,2,0.142
26.3333333333333,80,19,2,7,medium,None,0,2,0.142
26.3333333333333,80,20,2,8,W,LA,300,2,0.141
26.3333333333333,80,21,2,9,W,LA,200,2,0.145
26.3333333333333,80,22,2,10,W,LA,100,2,0.14
26.3333333333333,80,23,2,11,W,LA,40,2,0.147
26.3333333333333,80,24,2,12,W,LA,20,2,0.145
26.3333333333333,80,25,3,1,W,None,0,3,0.14
26.3333333333333,80,26,3,2,W,3-HP,300,3,0.137
26.3333333333333,80,27,3,3,W,3-HP,200,3,0.145
26.3333333333333,80,28,3,4,W,3-HP,100,3,0.152
26.3333333333333,80,29,3,5,W,3-HP,40,3,0.138
26.3333333333333,80,30,3,6,W,3-HP,20,3,0.139
26.3333333333333,80,31,3,7,medium,None,0,3,0.138
26.3333333333333,80,32,3,8,W,LA,300,3,0.143
26.3333333333333,80,33,3,9,W,LA,200,3,0.148
26.3333333333333,80,34,3,10,W,LA,100,3,0.14
26.3333333333333,80,35,3,11,W,LA,40,3,0.149
26.3333333333333,80,36,3,12,W,LA,20,3,0.153
26.3333333333333,80,37,4,1,W,None,0,4,0.147
26.3333333333333,80,38,4,2,W,3-HP,300,4,0.146
26.3333333333333,80,39,4,3,W,3-HP,200,4,0.14
26.3333333333333,80,40,4,4,W,3-HP,100,4,0.14
26.3333333333333,80,41,4,5,W,3-HP,40,4,0.138
26.3333333333333,80,42,4,6,W,3-HP,20,4,0.144
26.3333333333333,80,43,4,7,medium,None,0,4,0.159
26.3333333333333,80,44,4,8,W,LA,300,4,0.134
26.3333333333333,80,45,4,9,W,LA,200,4,0.141
26.3333333333333,80,46,4,10,W,LA,100,4,0.129
26.3333333333333,80,47,4,11,W,LA,40,4,0.132
26.3333333333333,80,48,4,12,W,LA,20,4,0.151
26.3333333333333,80,49,5,1,MG1655,None,0,1,0.737
26.3333333333333,80,50,5,2,MG1655,3-HP,300,1,0.141
26.3333333333333,80,51,5,3,MG1655,3-HP,200,1,0.142
26.3333333333333,80,52,5,4,MG1655,3-HP,100,1,0.153
26.3333333333333,80,53,5,5,MG1655,3-HP,40,1,0.139
26.3333333333333,80,54,5,6,MG1655,3-HP,20,1,0.161
26.3333333333333,80,55,5,7,medium,3-HP,300,1,0.141
26.3333333333333,80,56,5,8,MG1655,LA,300,1,0.144
26.3333333333333,80,57,5,9,MG1655,LA,200,1,0.146
26.3333333333333,80,58,5,10,MG1655,LA,100,1,0.139
26.3333333333333,80,59,5,11,MG1655,LA,40,1,0.142
26.3333333333333,80,60,5,12,MG1655,LA,20,1,0.402
26.3333333333333,80,61,6,1,MG1655,None,0,2,0.73
26.3333333333333,80,62,6,2,MG1655,3-HP,300,2,0.137
26.3333333333333,80,63,6,3,MG1655,3-HP,200,2,0.143
26.3333333333333,80,64,6,4,MG1655,3-HP,100,2,0.143
26.3333333333333,80,65,6,5,MG1655,3-HP,40,2,0.148
26.3333333333333,80,66,6,6,MG1655,3-HP,20,2,0.303
26.3333333333333,80,67,6,7,medium,3-HP,300,2,0.135
26.3333333333333,80,68,6,8,MG1655,LA,300,2,0.154
26.3333333333333,80,69,6,9,MG1655,LA,200,2,0.142
26.3333333333333,80,70,6,10,MG1655,LA,100,2,0.14
26.3333333333333,80,71,6,11,MG1655,LA,40,2,0.145
26.3333333333333,80,72,6,12,MG1655,LA,20,2,0.386
26.3333333333333,80,73,7,1,MG1655,None,0,3,0.74
26.3333333333333,80,74,7,2,MG1655,3-HP,300,3,0.143
26.3333333333333,80,75,7,3,MG1655,3-HP,200,3,0.144
26.3333333333333,80,76,7,4,MG1655,3-HP,100,3,0.148
26.3333333333333,80,77,7,5,MG1655,3-HP,40,3,0.152
26.3333333333333,80,78,7,6,MG1655,3-HP,20,3,0.367
26.3333333333333,80,79,7,7,medium,3-HP,300,3,0.15
26.3333333333333,80,80,7,8,MG1655,LA,300,3,0.136
26.3333333333333,80,81,7,9,MG1655,LA,200,3,0.145
26.3333333333333,80,82,7,10,MG1655,LA,100,3,0.141
26.3333333333333,80,83,7,11,MG1655,LA,40,3,0.143
26.3333333333333,80,84,7,12,MG1655,LA,20,3,0.391
26.3333333333333,80,85,8,1,MG1655,None,0,4,0.752
26.3333333333333,80,86,8,2,MG1655,3-HP,300,4,0.148
26.3333333333333,80,87,8,3,MG1655,3-HP,200,4,0.137
26.3333333333333,80,88,8,4,MG1655,3-HP,100,4,0.144
26.3333333333333,80,89,8,5,MG1655,3-HP,40,4,0.15
26.3333333333333,80,90,8,6,MG1655,3-HP,20,4,0.362
26.3333333333333,80,91,8,7,medium,3-HP,300,4,0.145
26.3333333333333,80,92,8,8,MG1655,LA,300,4,0.149
26.3333333333333,80,93,8,9,MG1655,LA,200,4,0.146
26.3333333333333,80,94,8,10,MG1655,LA,100,4,0.137
26.3333333333333,80,95,8,11,MG1655,LA,40,4,0.143
26.3333333333333,80,96,8,12,MG1655,LA,20,4,0.234
26.6666666666667,81,1,1,1,W,None,0,1,0.14
26.6666666666667,81,2,1,2,W,3-HP,300,1,0.138
26.6666666666667,81,3,1,3,W,3-HP,200,1,0.153
26.6666666666667,81,4,1,4,W,3-HP,100,1,0.158
26.6666666666667,81,5,1,5,W,3-HP,40,1,0.143
26.6666666666667,81,6,1,6,W,3-HP,20,1,0.142
26.6666666666667,81,7,1,7,medium,None,0,1,0.147
26.6666666666667,81,8,1,8,W,LA,300,1,0.14
26.6666666666667,81,9,1,9,W,LA,200,1,0.138
26.6666666666667,81,10,1,10,W,LA,100,1,0.322
26.6666666666667,81,11,1,11,W,LA,40,1,0.145
26.6666666666667,81,12,1,12,W,LA,20,1,0.142
26.6666666666667,81,13,2,1,W,None,0,2,0.147
26.6666666666667,81,14,2,2,W,3-HP,300,2,0.138
26.6666666666667,81,15,2,3,W,3-HP,200,2,0.144
