cycle,time,well,row,col,temperature,strain,mol_ID,mol_conc,replicate,OD
34,11,E9,5,9,30,MG1655,LA,200,1,0.148
34,11,E10,5,10,30,MG1655,LA,100,1,0.14
34,11,E11,5,11,30,MG1655,LA,40,1,0.144
34,11,E12,5,12,30,MG1655,LA,20,1,0.151
34,11,F1,6,1,30,MG1655,None,0,2,0.676
34,11,F2,6,2,30,MG1655,3-HP,300,2,0.139
34,11,F3,6,3,30,MG1655,3-HP,200,2,0.144
34,11,F4,6,4,30,MG1655,3-HP,100,2,0.145
34,11,F5,6,5,30,MG1655,3-HP,40,2,0.151
34,11,F6,6,6,30,MG1655,3-HP,20,2,0.185
34,11,F7,6,7,30,medium,3-HP,300,2,0.134
34,11,F8,6,8,30,MG1655,LA,300,2,0.157
34,11,F9,6,9,30,MG1655,LA,200,2,0.144
34,11,F10,6,10,30,MG1655,LA,100,2,0.141
34,11,F11,6,11,30,MG1655,LA,40,2,0.145
34,11,F12,6,12,30,MG1655,LA,20,2,0.22
34,11,G1,7,1,30,MG1655,None,0,3,0.673
34,11,G2,7,2,30,MG1655,3-HP,300,3,0.144
34,11,G3,7,3,30,MG1655,3-HP,200,3,0.146
34,11,G4,7,4,30,MG1655,3-HP,100,3,0.149
34,11,G5,7,5,30,MG1655,3-HP,40,3,0.154
34,11,G6,7,6,30,MG1655,3-HP,20,3,0.217
34,11,G7,7,7,30,medium,3-HP,300,3,0.151
34,11,G8,7,8,30,MG1655,LA,300,3,0.137
34,11,G9,7,9,30,MG1655,LA,200,3,0.147
34,11,G10,7,10,30,MG1655,LA,100,3,0.142
34,11,G11,7,11,30,MG1655,LA,40,3,0.145
34,11,G12,7,12,30,MG1655,LA,20,3,0.155
34,11,H1,8,1,30,MG1655,None,0,4,0.603
34,11,H2,8,2,30,MG1655,3-HP,300,4,0.151
34,11,H3,8,3,30,MG1655,3-HP,200,4,0.138
34,11,H4,8,4,30,MG1655,3-HP,100,4,0.146
34,11,H5,8,5,30,MG1655,3-HP,40,4,0.153
34,11,H6,8,6,30,MG1655,3-HP,20,4,0.193
34,11,H7,8,7,30,medium,3-HP,300,4,0.147
34,11,H8,8,8,30,MG1655,LA,300,4,0.152
34,11,H9,8,9,30,MG1655,LA,200,4,0.148
34,11,H10,8,10,30,MG1655,LA,100,4,0.138
34,11,H11,8,11,30,MG1655,LA,40,4,0.145
34,11,H12,8,12,30,MG1655,LA,20,4,0.144
35,11.3333333333333,A1,1,1,30.1,W,None,0,1,0.142
35,11.3333333333333,A2,1,2,30.1,W,3-HP,300,1,0.139
35,11.3333333333333,A3,1,3,30.1,W,3-HP,200,1,0.155
35,11.3333333333333,A4,1,4,30.1,W,3-HP,100,1,0.16
35,11.3333333333333,A5,1,5,30.1,W,3-HP,40,1,0.145
35,11.3333333333333,A6,1,6,30.1,W,3-HP,20,1,0.143
35,11.3333333333333,A7,1,7,30.1,medium,None,0,1,0.15
35,11.3333333333333,A8,1,8,30.1,W,LA,300,1,0.141
35,11.3333333333333,A9,1,9,30.1,W,LA,200,1,0.14
35,11.3333333333333,A10,1,10,30.1,W,LA,100,1,0.311
35,11.3333333333333,A11,1,11,30.1,W,LA,40,1,0.146
35,11.3333333333333,A12,1,12,30.1,W,LA,20,1,0.144
35,11.3333333333333,B1,2,1,30.1,W,None,0,2,0.15
35,11.3333333333333,B2,2,2,30.1,W,3-HP,300,2,0.139
35,11.3333333333333,B3,2,3,30.1,W,3-HP,200,2,0.147
35,11.3333333333333,B4,2,4,30.1,W,3-HP,100,2,0.143
35,11.3333333333333,B5,2,5,30.1,W,3-HP,40,2,0.142
35,11.3333333333333,B6,2,6,30.1,W,3-HP,20,2,0.144
35,11.3333333333333,B7,2,7,30.1,medium,None,0,2,0.143
35,11.3333333333333,B8,2,8,30.1,W,LA,300,2,0.143
35,11.3333333333333,B9,2,9,30.1,W,LA,200,2,0.146
35,11.3333333333333,B10,2,10,30.1,W,LA,100,2,0.143
35,11.3333333333333,B11,2,11,30.1,W,LA,40,2,0.151
35,11.3333333333333,B12,2,12,30.1,W,LA,20,2,0.147
35,11.3333333333333,C1,3,1,30.1,W,None,0,3,0.143
35,11.3333333333333,C2,3,2,30.1,W,3-HP,300,3,0.139
35,11.3333333333333,C3,3,3,30.1,W,3-HP,200,3,0.146
35,11.3333333333333,C4,3,4,30.1,W,3-HP,100,3,0.154
35,11.3333333333333,C5,3,5,30.1,W,3-HP,40,3,0.14
35,11.3333333333333,C6,3,6,30.1,W,3-HP,20,3,0.139
35,11.3333333333333,C7,3,7,30.1,medium,None,0,3,0.138
35,11.3333333333333,C8,3,8,30.1,W,LA,300,3,0.146
35,11.3333333333333,C9,3,9,30.1,W,LA,200,3,0.153
35,11.3333333333333,C10,3,10,30.1,W,LA,100,3,0.142
35,11.3333333333333,C11,3,11,30.1,W,LA,40,3,0.151
35,11.3333333333333,C12,3,12,30.1,W,LA,20,3,0.154
35,11.3333333333333,D1,4,1,30.1,W,None,0,4,0.15
35,11.3333333333333,D2,4,2,30.1,W,3-HP,300,4,0.147
35,11.3333333333333,D3,4,3,30.1,W,3-HP,200,4,0.141
35,11.3333333333333,D4,4,4,30.1,W,3-HP,100,4,0.141
35,11.3333333333333,D5,4,5,30.1,W,3-HP,40,4,0.14
35,11.3333333333333,D6,4,6,30.1,W,3-HP,20,4,0.146
35,11.3333333333333,D7,4,7,30.1,medium,None,0,4,0.16
35,11.3333333333333,D8,4,8,30.1,W,LA,300,4,0.135
35,11.3333333333333,D9,4,9,30.1,W,LA,200,4,0.144
35,11.3333333333333,D10,4,10,30.1,W,LA,100,4,0.131
35,11.3333333333333,D11,4,11,30.1,W,LA,40,4,0.133
35,11.3333333333333,D12,4,12,30.1,W,LA,20,4,0.153
35,11.3333333333333,E1,5,1,30.1,MG1655,None,0,1,0.657
35,11.3333333333333,E2,5,2,30.1,MG1655,3-HP,300,1,0.144
35,11.3333333333333,E3,5,3,30.1,MG1655,3-HP,200,1,0.144
35,11.3333333333333,E4,5,4,30.1,MG1655,3-HP,100,1,0.155
35,11.3333333333333,E5,5,5,30.1,MG1655,3-HP,40,1,0.141
35,11.3333333333333,E6,5,6,30.1,MG1655,3-HP,20,1,0.145
35,11.3333333333333,E7,5,7,30.1,medium,3-HP,300,1,0.145
35,11.3333333333333,E8,5,8,30.1,MG1655,LA,300,1,0.147
35,11.3333333333333,E9,5,9,30.1,MG1655,LA,200,1,0.148
35,11.3333333333333,E10,5,10,30.1,MG1655,LA,100,1,0.14
35,11.3333333333333,E11,5,11,30.1,MG1655,LA,40,1,0.144
35,11.3333333333333,E12,5,12,30.1,MG1655,LA,20,1,0.152
35,11.3333333333333,F1,6,1,30.1,MG1655,None,0,2,0.676
35,11.3333333333333,F2,6,2,30.1,MG1655,3-HP,300,2,0.139
35,11.3333333333333,F3,6,3,30.1,MG1655,3-HP,200,2,0.144
35,11.3333333333333,F4,6,4,30.1,MG1655,3-HP,100,2,0.145
35,11.3333333333333,F5,6,5,30.1,MG1655,3-HP,40,2,0.151
35,11.3333333333333,F6,6,6,30.1,MG1655,3-HP,20,2,0.189
35,11.3333333333333,F7,6,7,30.1,medium,3-HP,300,2,0.134
35,11.3333333333333,F8,6,8,30.1,MG1655,LA,300,2,0.157
35,11.3333333333333,F9,6,9,30.1,MG1655,LA,200,2,0.144
35,11.3333333333333,F10,6,10,30.1,MG1655,LA,100,2,0.142
35,11.3333333333333,F11,6,11,30.1,MG1655,LA,40,2,0.145
35,11.3333333333333,F12,6,12,30.1,MG1655,LA,20,2,0.23
35,11.3333333333333,G1,7,1,30.1,MG1655,None,0,3,0.684
35,11.3333333333333,G2,7,2,30.1,MG1655,3-HP,300,3,0.144
35,11.3333333333333,G3,7,3,30.1,MG1655,3-HP,200,3,0.146
35,11.3333333333333,G4,7,4,30.1,MG1655,3-HP,100,3,0.149
35,11.3333333333333,G5,7,5,30.1,MG1655,3-HP,40,3,0.154
35,11.3333333333333,G6,7,6,30.1,MG1655,3-HP,20,3,0.224
35,11.3333333333333,G7,7,7,30.1,medium,3-HP,300,3,0.151
35,11.3333333333333,G8,7,8,30.1,MG1655,LA,300,3,0.137
35,11.3333333333333,G9,7,9,30.1,MG1655,LA,200,3,0.147
35,11.3333333333333,G10,7,10,30.1,MG1655,LA,100,3,0.142
35,11.3333333333333,G11,7,11,30.1,MG1655,LA,40,3,0.145
35,11.3333333333333,G12,7,12,30.1,MG1655,LA,20,3,0.155
35,11.3333333333333,H1,8,1,30.1,MG1655,None,0,4,0.638
35,11.3333333333333,H2,8,2,30.1,MG1655,3-HP,300,4,0.151
35,11.3333333333333,H3,8,3,30.1,MG1655,3-HP,200,4,0.138
35,11.3333333333333,H4,8,4,30.1,MG1655,3-HP,100,4,0.146
35,11.3333333333333,H5,8,5,30.1,MG1655,3-HP,40,4,0.153
35,11.3333333333333,H6,8,6,30.1,MG1655,3-HP,20,4,0.198
35,11.3333333333333,H7,8,7,30.1,medium,3-HP,300,4,0.147
35,11.3333333333333,H8,8,8,30.1,MG1655,LA,300,4,0.152
35,11.3333333333333,H9,8,9,30.1,MG1655,LA,200,4,0.148
35,11.3333333333333,H10,8,10,30.1,MG1655,LA,100,4,0.138
35,11.3333333333333,H11,8,11,30.1,MG1655,LA,40,4,0.145
35,11.3333333333333,H12,8,12,30.1,MG1655,LA,20,4,0.144
36,11.6666666666667,A1,1,1,30.1,W,None,0,1,0.142
36,11.6666666666667,A2,1,2,30.1,W,3-HP,300,1,0.139
36,11.6666666666667,A3,1,3,30.1,W,3-HP,200,1,0.155
36,11.6666666666667,A4,1,4,30.1,W,3-HP,100,1,0.16
36,11.6666666666667,A5,1,5,30.1,W,3-HP,40,1,0.144
36,11.6666666666667,A6,1,6,30.1,W,3-HP,20,1,0.143
36,11.6666666666667,A7,1,7,30.1,medium,None,0,1,0.149
36,11.6666666666667,A8,1,8,30.1,W,LA,300,1,0.141
36,11.6666666666667,A9,1,9,30.1,W,LA,200,1,0.14
36,11.6666666666667,A10,1,10,30.1,W,LA,100,1,0.311
36,11.6666666666667,A11,1,11,30.1,W,LA,40,1,0.146
36,11.6666666666667,A12,1,12,30.1,W,LA,20,1,0.143
36,11.6666666666667,B1,2,1,30.1,W,None,0,2,0.15
36,11.6666666666667,B2,2,2,30.1,W,3-HP,300,2,0.139
36,11.6666666666667,B3,2,3,30.1,W,3-HP,200,2,0.147
36,11.6666666666667,B4,2,4,30.1,W,3-HP,100,2,0.143
36,11.6666666666667,B5,2,5,30.1,W,3-HP,40,2,0.142
36,11.6666666666667,B6,2,6,30.1,W,3-HP,20,2,0.144
36,11.6666666666667,B7,2,7,30.1,medium,None,0,2,0.143
36,11.6666666666667,B8,2,8,30.1,W,LA,300,2,0.143
36,11.6666666666667,B9,2,9,30.1,W,LA,200,2,0.146
36,11.6666666666667,B10,2,10,30.1,W,LA,100,2,0.143
36,11.6666666666667,B11,2,11,30.1,W,LA,40,2,0.151
36,11.6666666666667,B12,2,12,30.1,W,LA,20,2,0.147
36,11.6666666666667,C1,3,1,30.1,W,None,0,3,0.143
36,11.6666666666667,C2,3,2,30.1,W,3-HP,300,3,0.139
36,11.6666666666667,C3,3,3,30.1,W,3-HP,200,3,0.146
36,11.6666666666667,C4,3,4,30.1,W,3-HP,100,3,0.153
36,11.6666666666667,C5,3,5,30.1,W,3-HP,40,3,0.14
36,11.6666666666667,C6,3,6,30.1,W,3-HP,20,3,0.139
36,11.6666666666667,C7,3,7,30.1,medium,None,0,3,0.138
36,11.6666666666667,C8,3,8,30.1,W,LA,300,3,0.146
36,11.6666666666667,C9,3,9,30.1,W,LA,200,3,0.152
36,11.6666666666667,C10,3,10,30.1,W,LA,100,3,0.142
36,11.6666666666667,C11,3,11,30.1,W,LA,40,3,0.151
36,11.6666666666667,C12,3,12,30.1,W,LA,20,3,0.154
36,11.6666666666667,D1,4,1,30.1,W,None,0,4,0.15
36,11.6666666666667,D2,4,2,30.1,W,3-HP,300,4,0.147
36,11.6666666666667,D3,4,3,30.1,W,3-HP,200,4,0.141
36,11.6666666666667,D4,4,4,30.1,W,3-HP,100,4,0.141
36,11.6666666666667,D5,4,5,30.1,W,3-HP,40,4,0.14
36,11.6666666666667,D6,4,6,30.1,W,3-HP,20,4,0.146
36,11.6666666666667,D7,4,7,30.1,medium,None,0,4,0.161
36,11.6666666666667,D8,4,8,30.1,W,LA,300,4,0.135
36,11.6666666666667,D9,4,9,30.1,W,LA,200,4,0.143
36,11.6666666666667,D10,4,10,30.1,W,LA,100,4,0.131
36,11.6666666666667,D11,4,11,30.1,W,LA,40,4,0.133
36,11.6666666666667,D12,4,12,30.1,W,LA,20,4,0.153
36,11.6666666666667,E1,5,1,30.1,MG1655,None,0,1,0.677
36,11.6666666666667,E2,5,2,30.1,MG1655,3-HP,300,1,0.144
36,11.6666666666667,E3,5,3,30.1,MG1655,3-HP,200,1,0.144
36,11.6666666666667,E4,5,4,30.1,MG1655,3-HP,100,1,0.155
36,11.6666666666667,E5,5,5,30.1,MG1655,3-HP,40,1,0.141
36,11.6666666666667,E6,5,6,30.1,MG1655,3-HP,20,1,0.145
36,11.6666666666667,E7,5,7,30.1,medium,3-HP,300,1,0.144
36,11.6666666666667,E8,5,8,30.1,MG1655,LA,300,1,0.147
36,11.6666666666667,E9,5,9,30.1,MG1655,LA,200,1,0.147
36,11.6666666666667,E10,5,10,30.1,MG1655,LA,100,1,0.141
36,11.6666666666667,E11,5,11,30.1,MG1655,LA,40,1,0.144
36,11.6666666666667,E12,5,12,30.1,MG1655,LA,20,1,0.153
36,11.6666666666667,F1,6,1,30.1,MG1655,None,0,2,0.672
36,11.6666666666667,F2,6,2,30.1,MG1655,3-HP,300,2,0.154
36,11.6666666666667,F3,6,3,30.1,MG1655,3-HP,200,2,0.144
36,11.6666666666667,F4,6,4,30.1,MG1655,3-HP,100,2,0.145
36,11.6666666666667,F5,6,5,30.1,MG1655,3-HP,40,2,0.151
36,11.6666666666667,F6,6,6,30.1,MG1655,3-HP,20,2,0.192
36,11.6666666666667,F7,6,7,30.1,medium,3-HP,300,2,0.134
36,11.6666666666667,F8,6,8,30.1,MG1655,LA,300,2,0.156
36,11.6666666666667,F9,6,9,30.1,MG1655,LA,200,2,0.144
36,11.6666666666667,F10,6,10,30.1,MG1655,LA,100,2,0.142
36,11.6666666666667,F11,6,11,30.1,MG1655,LA,40,2,0.145
36,11.6666666666667,F12,6,12,30.1,MG1655,LA,20,2,0.24
36,11.6666666666667,G1,7,1,30.1,MG1655,None,0,3,0.682
36,11.6666666666667,G2,7,2,30.1,MG1655,3-HP,300,3,0.144
36,11.6666666666667,G3,7,3,30.1,MG1655,3-HP,200,3,0.146
36,11.6666666666667,G4,7,4,30.1,MG1655,3-HP,100,3,0.149
36,11.6666666666667,G5,7,5,30.1,MG1655,3-HP,40,3,0.154
36,11.6666666666667,G6,7,6,30.1,MG1655,3-HP,20,3,0.231
36,11.6666666666667,G7,7,7,30.1,medium,3-HP,300,3,0.151
36,11.6666666666667,G8,7,8,30.1,MG1655,LA,300,3,0.137
36,11.6666666666667,G9,7,9,30.1,MG1655,LA,200,3,0.147
36,11.6666666666667,G10,7,10,30.1,MG1655,LA,100,3,0.142
36,11.6666666666667,G11,7,11,30.1,MG1655,LA,40,3,0.145
36,11.6666666666667,G12,7,12,30.1,MG1655,LA,20,3,0.156
36,11.6666666666667,H1,8,1,30.1,MG1655,None,0,4,0.67
36,11.6666666666667,H2,8,2,30.1,MG1655,3-HP,300,4,0.151
36,11.6666666666667,H3,8,3,30.1,MG1655,3-HP,200,4,0.138
36,11.6666666666667,H4,8,4,30.1,MG1655,3-HP,100,4,0.146
36,11.6666666666667,H5,8,5,30.1,MG1655,3-HP,40,4,0.153
36,11.6666666666667,H6,8,6,30.1,MG1655,3-HP,20,4,0.203
36,11.6666666666667,H7,8,7,30.1,medium,3-HP,300,4,0.147
36,11.6666666666667,H8,8,8,30.1,MG1655,LA,300,4,0.152
36,11.6666666666667,H9,8,9,30.1,MG1655,LA,200,4,0.148
36,11.6666666666667,H10,8,10,30.1,MG1655,LA,100,4,0.138
36,11.6666666666667,H11,8,11,30.1,MG1655,LA,40,4,0.145
36,11.6666666666667,H12,8,12,30.1,MG1655,LA,20,4,0.145
37,12,A1,1,1,30.1,W,None,0,1,0.142
37,12,A2,1,2,30.1,W,3-HP,300,1,0.138
37,12,A3,1,3,30.1,W,3-HP,200,1,0.155
37,12,A4,1,4,30.1,W,3-HP,100,1,0.16
37,12,A5,1,5,30.1,W,3-HP,40,1,0.144
37,12,A6,1,6,30.1,W,3-HP,20,1,0.143
37,12,A7,1,7,30.1,medium,None,0,1,0.149
37,12,A8,1,8,30.1,W,LA,300,1,0.141
37,12,A9,1,9,30.1,W,LA,200,1,0.14
37,12,A10,1,10,30.1,W,LA,100,1,0.312
37,12,A11,1,11,30.1,W,LA,40,1,0.146
37,12,A12,1,12,30.1,W,LA,20,1,0.143
37,12,B1,2,1,30.1,W,None,0,2,0.15
37,12,B2,2,2,30.1,W,3-HP,300,2,0.139
37,12,B3,2,3,30.1,W,3-HP,200,2,0.147
37,12,B4,2,4,30.1,W,3-HP,100,2,0.142
37,12,B5,2,5,30.1,W,3-HP,40,2,0.142
37,12,B6,2,6,30.1,W,3-HP,20,2,0.144
37,12,B7,2,7,30.1,medium,None,0,2,0.143
37,12,B8,2,8,30.1,W,LA,300,2,0.143
37,12,B9,2,9,30.1,W,LA,200,2,0.146
37,12,B10,2,10,30.1,W,LA,100,2,0.143
37,12,B11,2,11,30.1,W,LA,40,2,0.15
37,12,B12,2,12,30.1,W,LA,20,2,0.146
37,12,C1,3,1,30.1,W,None,0,3,0.142
37,12,C2,3,2,30.1,W,3-HP,300,3,0.139
37,12,C3,3,3,30.1,W,3-HP,200,3,0.146
37,12,C4,3,4,30.1,W,3-HP,100,3,0.153
37,12,C5,3,5,30.1,W,3-HP,40,3,0.14
37,12,C6,3,6,30.1,W,3-HP,20,3,0.139
37,12,C7,3,7,30.1,medium,None,0,3,0.138
37,12,C8,3,8,30.1,W,LA,300,3,0.146
37,12,C9,3,9,30.1,W,LA,200,3,0.152
37,12,C10,3,10,30.1,W,LA,100,3,0.142
37,12,C11,3,11,30.1,W,LA,40,3,0.151
37,12,C12,3,12,30.1,W,LA,20,3,0.154
37,12,D1,4,1,30.1,W,None,0,4,0.15
37,12,D2,4,2,30.1,W,3-HP,300,4,0.147
37,12,D3,4,3,30.1,W,3-HP,200,4,0.141
37,12,D4,4,4,30.1,W,3-HP,100,4,0.141
37,12,D5,4,5,30.1,W,3-HP,40,4,0.139
37,12,D6,4,6,30.1,W,3-HP,20,4,0.145
37,12,D7,4,7,30.1,medium,None,0,4,0.162
37,12,D8,4,8,30.1,W,LA,300,4,0.135
37,12,D9,4,9,30.1,W,LA,200,4,0.143
37,12,D10,4,10,30.1,W,LA,100,4,0.13
37,12,D11,4,11,30.1,W,LA,40,4,0.133
37,12,D12,4,12,30.1,W,LA,20,4,0.153
37,12,E1,5,1,30.1,MG1655,None,0,1,0.688
37,12,E2,5,2,30.1,MG1655,3-HP,300,1,0.144
37,12,E3,5,3,30.1,MG1655,3-HP,200,1,0.144
37,12,E4,5,4,30.1,MG1655,3-HP,100,1,0.155
37,12,E5,5,5,30.1,MG1655,3-HP,40,1,0.141
37,12,E6,5,6,30.1,MG1655,3-HP,20,1,0.145
37,12,E7,5,7,30.1,medium,3-HP,300,1,0.144
37,12,E8,5,8,30.1,MG1655,LA,300,1,0.147
37,12,E9,5,9,30.1,MG1655,LA,200,1,0.147
37,12,E10,5,10,30.1,MG1655,LA,100,1,0.141
37,12,E11,5,11,30.1,MG1655,LA,40,1,0.144
37,12,E12,5,12,30.1,MG1655,LA,20,1,0.155
37,12,F1,6,1,30.1,MG1655,None,0,2,0.672
37,12,F2,6,2,30.1,MG1655,3-HP,300,2,0.139
37,12,F3,6,3,30.1,MG1655,3-HP,200,2,0.144
37,12,F4,6,4,30.1,MG1655,3-HP,100,2,0.144
37,12,F5,6,5,30.1,MG1655,3-HP,40,2,0.15
37,12,F6,6,6,30.1,MG1655,3-HP,20,2,0.196
37,12,F7,6,7,30.1,medium,3-HP,300,2,0.134
37,12,F8,6,8,30.1,MG1655,LA,300,2,0.156
37,12,F9,6,9,30.1,MG1655,LA,200,2,0.143
37,12,F10,6,10,30.1,MG1655,LA,100,2,0.141
37,12,F11,6,11,30.1,MG1655,LA,40,2,0.145
37,12,F12,6,12,30.1,MG1655,LA,20,2,0.253
37,12,G1,7,1,30.1,MG1655,None,0,3,0.678
37,12,G2,7,2,30.1,MG1655,3-HP,300,3,0.144
37,12,G3,7,3,30.1,MG1655,3-HP,200,3,0.145
37,12,G4,7,4,30.1,MG1655,3-HP,100,3,0.149
37,12,G5,7,5,30.1,MG1655,3-HP,40,3,0.154
37,12,G6,7,6,30.1,MG1655,3-HP,20,3,0.239
37,12,G7,7,7,30.1,medium,3-HP,300,3,0.15
37,12,G8,7,8,30.1,MG1655,LA,300,3,0.137
37,12,G9,7,9,30.1,MG1655,LA,200,3,0.147
37,12,G10,7,10,30.1,MG1655,LA,100,3,0.142
37,12,G11,7,11,30.1,MG1655,LA,40,3,0.145
37,12,G12,7,12,30.1,MG1655,LA,20,3,0.157
37,12,H1,8,1,30.1,MG1655,None,0,4,0.693
37,12,H2,8,2,30.1,MG1655,3-HP,300,4,0.151
37,12,H3,8,3,30.1,MG1655,3-HP,200,4,0.138
37,12,H4,8,4,30.1,MG1655,3-HP,100,4,0.146
37,12,H5,8,5,30.1,MG1655,3-HP,40,4,0.152
37,12,H6,8,6,30.1,MG1655,3-HP,20,4,0.21
37,12,H7,8,7,30.1,medium,3-HP,300,4,0.147
37,12,H8,8,8,30.1,MG1655,LA,300,4,0.151
37,12,H9,8,9,30.1,MG1655,LA,200,4,0.148
37,12,H10,8,10,30.1,MG1655,LA,100,4,0.138
37,12,H11,8,11,30.1,MG1655,LA,40,4,0.145
37,12,H12,8,12,30.1,MG1655,LA,20,4,0.145
38,12.3333333333333,A1,1,1,30,W,None,0,1,0.142
38,12.3333333333333,A2,1,2,30,W,3-HP,300,1,0.139
38,12.3333333333333,A3,1,3,30,W,3-HP,200,1,0.155
38,12.3333333333333,A4,1,4,30,W,3-HP,100,1,0.16
38,12.3333333333333,A5,1,5,30,W,3-HP,40,1,0.144
38,12.3333333333333,A6,1,6,30,W,3-HP,20,1,0.143
38,12.3333333333333,A7,1,7,30,medium,None,0,1,0.149
38,12.3333333333333,A8,1,8,30,W,LA,300,1,0.141
38,12.3333333333333,A9,1,9,30,W,LA,200,1,0.14
38,12.3333333333333,A10,1,10,30,W,LA,100,1,0.312
38,12.3333333333333,A11,1,11,30,W,LA,40,1,0.146
38,12.3333333333333,A12,1,12,30,W,LA,20,1,0.143
38,12.3333333333333,B1,2,1,30,W,None,0,2,0.15
38,12.3333333333333,B2,2,2,30,W,3-HP,300,2,0.139
38,12.3333333333333,B3,2,3,30,W,3-HP,200,2,0.147
38,12.3333333333333,B4,2,4,30,W,3-HP,100,2,0.142
38,12.3333333333333,B5,2,5,30,W,3-HP,40,2,0.142
38,12.3333333333333,B6,2,6,30,W,3-HP,20,2,0.144
38,12.3333333333333,B7,2,7,30,medium,None,0,2,0.143
38,12.3333333333333,B8,2,8,30,W,LA,300,2,0.143
38,12.3333333333333,B9,2,9,30,W,LA,200,2,0.146
38,12.3333333333333,B10,2,10,30,W,LA,100,2,0.143
38,12.3333333333333,B11,2,11,30,W,LA,40,2,0.15
38,12.3333333333333,B12,2,12,30,W,LA,20,2,0.146
38,12.3333333333333,C1,3,1,30,W,None,0,3,0.142
38,12.3333333333333,C2,3,2,30,W,3-HP,300,3,0.139
38,12.3333333333333,C3,3,3,30,W,3-HP,200,3,0.146
38,12.3333333333333,C4,3,4,30,W,3-HP,100,3,0.153
38,12.3333333333333,C5,3,5,30,W,3-HP,40,3,0.139
38,12.3333333333333,C6,3,6,30,W,3-HP,20,3,0.139
38,12.3333333333333,C7,3,7,30,medium,None,0,3,0.138
38,12.3333333333333,C8,3,8,30,W,LA,300,3,0.146
38,12.3333333333333,C9,3,9,30,W,LA,200,3,0.152
38,12.3333333333333,C10,3,10,30,W,LA,100,3,0.142
38,12.3333333333333,C11,3,11,30,W,LA,40,3,0.15
38,12.3333333333333,C12,3,12,30,W,LA,20,3,0.154
38,12.3333333333333,D1,4,1,30,W,None,0,4,0.15
38,12.3333333333333,D2,4,2,30,W,3-HP,300,4,0.147
38,12.3333333333333,D3,4,3,30,W,3-HP,200,4,0.141
38,12.3333333333333,D4,4,4,30,W,3-HP,100,4,0.141
38,12.3333333333333,D5,4,5,30,W,3-HP,40,4,0.139
38,12.3333333333333,D6,4,6,30,W,3-HP,20,4,0.145
38,12.3333333333333,D7,4,7,30,medium,None,0,4,0.163
38,12.3333333333333,D8,4,8,30,W,LA,300,4,0.134
38,12.3333333333333,D9,4,9,30,W,LA,200,4,0.143
38,12.3333333333333,D10,4,10,30,W,LA,100,4,0.131
38,12.3333333333333,D11,4,11,30,W,LA,40,4,0.133
38,12.3333333333333,D12,4,12,30,W,LA,20,4,0.153
38,12.3333333333333,E1,5,1,30,MG1655,None,0,1,0.686
38,12.3333333333333,E2,5,2,30,MG1655,3-HP,300,1,0.143
38,12.3333333333333,E3,5,3,30,MG1655,3-HP,200,1,0.144
38,12.3333333333333,E4,5,4,30,MG1655,3-HP,100,1,0.155
38,12.3333333333333,E5,5,5,30,MG1655,3-HP,40,1,0.141
38,12.3333333333333,E6,5,6,30,MG1655,3-HP,20,1,0.145
38,12.3333333333333,E7,5,7,30,medium,3-HP,300,1,0.144
38,12.3333333333333,E8,5,8,30,MG1655,LA,300,1,0.147
38,12.3333333333333,E9,5,9,30,MG1655,LA,200,1,0.147
38,12.3333333333333,E10,5,10,30,MG1655,LA,100,1,0.14
38,12.3333333333333,E11,5,11,30,MG1655,LA,40,1,0.144
38,12.3333333333333,E12,5,12,30,MG1655,LA,20,1,0.156
38,12.3333333333333,F1,6,1,30,MG1655,None,0,2,0.669
38,12.3333333333333,F2,6,2,30,MG1655,3-HP,300,2,0.139
38,12.3333333333333,F3,6,3,30,MG1655,3-HP,200,2,0.144
38,12.3333333333333,F4,6,4,30,MG1655,3-HP,100,2,0.144
38,12.3333333333333,F5,6,5,30,MG1655,3-HP,40,2,0.151
38,12.3333333333333,F6,6,6,30,MG1655,3-HP,20,2,0.2
38,12.3333333333333,F7,6,7,30,medium,3-HP,300,2,0.134
38,12.3333333333333,F8,6,8,30,MG1655,LA,300,2,0.156
38,12.3333333333333,F9,6,9,30,MG1655,LA,200,2,0.144
38,12.3333333333333,F10,6,10,30,MG1655,LA,100,2,0.142
38,12.3333333333333,F11,6,11,30,MG1655,LA,40,2,0.145
38,12.3333333333333,F12,6,12,30,MG1655,LA,20,2,0.266
38,12.3333333333333,G1,7,1,30,MG1655,None,0,3,0.678
38,12.3333333333333,G2,7,2,30,MG1655,3-HP,300,3,0.144
38,12.3333333333333,G3,7,3,30,MG1655,3-HP,200,3,0.145
38,12.3333333333333,G4,7,4,30,MG1655,3-HP,100,3,0.149
38,12.3333333333333,G5,7,5,30,MG1655,3-HP,40,3,0.154
38,12.3333333333333,G6,7,6,30,MG1655,3-HP,20,3,0.248
38,12.3333333333333,G7,7,7,30,medium,3-HP,300,3,0.15
38,12.3333333333333,G8,7,8,30,MG1655,LA,300,3,0.137
38,12.3333333333333,G9,7,9,30,MG1655,LA,200,3,0.147
38,12.3333333333333,G10,7,10,30,MG1655,LA,100,3,0.142
38,12.3333333333333,G11,7,11,30,MG1655,LA,40,3,0.145
38,12.3333333333333,G12,7,12,30,MG1655,LA,20,3,0.158
38,12.3333333333333,H1,8,1,30,MG1655,None,0,4,0.698
